ID,TRICHYEU,NGAYKY,CV_KHAN,ID_LOAICV
631484,Vv báo cáo kết quả kiểm tra xử lý việc trường Sỹ quan Lục Quân 2 khai thác khoáng sản ngoài ranh giới,2017-02-06T00:00:00,Thường,8
631485,vv di dời Trụ sở làm việc của VP đăng kí đất đai tỉnh Đồng Nai-CN Biên Hòa,2017-02-06T00:00:00,Thường,8
631486,"V/v công nhận Cụm trưởng, cụm phó thuộc các Cụm Thi đua do Thanh tra tỉnh tổ chức",2017-02-03T00:00:00,Thường,8
631487,TB ngừng thực hiện các dự án nạo vét kết hợp tận thu sản phẩm trên địa bàn tỉnh Đồng nai,2017-02-06T00:00:00,Thường,8
631488,V/v góp ý dự thảo báo cáo tổng hợp nhiệm vụ quy hoạch bảo tồn đa dạng sinh học,2017-01-19T00:00:00,Thường,8
631489,Góp ý bản cam kết hoạt động bến thủy nội địa và kinh doanh vật liệu xây dựng (lần 2),2017-02-06T00:00:00,Thường,8
631490,"Ban hành kế hoạch công tác phổ biến, giáo dục pháp luật, hòa giải ở cơ sở, chuẩn tiếp cận pháp luật, xây dựng và thực hiện hương ước, quy ước năm 2017.",2017-02-03T00:00:00,Thường,16
631673,"V/v cho phép Doanh nghiệp tư nhân xăng dầu chuyển mục đích sử dụng đất để kinh doanh cửa hàng xăng dầu tại xã Đồi 61, huyện Trảng Bom.",2017-01-25T00:00:00,Thường,16
631674,V/v thu hồi đất tại phường Quyết Thắng Tp Biên Hòa giao Trung tâm Phát triển quỹ đất tỉnh ĐN quản lý.,2017-01-25T00:00:00,Thường,16
631675,V/v đăng ký đề án bảo vệ môi trường đơn giản của Dự án kinh doanh Karaoke Yes,2017-01-16T00:00:00,Thường,8
631676,V/v đề nghị tổ cức kiểm điểm trách nhiệm đối với lãnh đạo và nhân viên Văn phòng ĐK đất đai - chi nhánh ĐQ,2017-01-10T00:00:00,Thường,8
631677,Triển khai thực hiện quyết dịnh số 2502/QĐ-Ttg ngày 22/12/2016 của thủ tướng chính phủ (VĂN BẢN GỬI HOÀN TOÀN ĐIỆN TỬ ),2017-01-17T00:00:00,Thường,8
631678,lấy ý kiến cấp giấy phép quy hoạch để lập điều chỉnh quy hoạch chi tiết tỷ lệ 1/500 dự án Khu dân cư theo quy hoạch tại xã Đại Phước huyện Nhơn Trạch Thông qua hội dồng kiến (trúc quy hoạch tỉnh đồng nai đồ án quy hoạch chi tiết xây dựng tỷ lệ 1/500 Khu dân cư tại xã Long Tân và xã phú Thạnh huyện Nhơn Trạch (VĂN BẢN GỬI HOÀN TOÀN ĐIỆN TỬ ),2017-01-17T00:00:00,Thường,6
631679,V/v cho phép Công ty cổ phần An Phú Khánh Năm được gia hạn khai thác nước dưới đất.,2017-01-17T00:00:00,Thường,16
631680,"V/v thỏa thuận địa điểm cho công ty TNHH Xây dựng Thương mại Dịch vụ La Vang lập dự án đầu tư xây dựng Trạm dừng chân tại xã Long An, huyện Long Thành",2017-01-17T00:00:00,Thường,8
631681,V/v cho phép Công ty cổ phần Lộc Khánh được gia hạn khai thác nước dưới đất.,2017-01-17T00:00:00,Thường,16
631682,V/v cho phép Công ty TNHH MTV Huy Hoàng Quân  được gia hạn khai thác nước dưới đất.,2017-01-17T00:00:00,Thường,16
631179,"VV báo cáo kết quả giải quyết đơn của ông Phạm Văn Lung, ngụ xã An Phước, huyện Long Thành",2017-01-13T00:00:00,Thường,8
631180,"Xử phạt VPHC cơ sở tái chế nhựa của ông Trương Văn Nghị, xã Phước Tân",2017-01-16T00:00:00,Thường,16
631181,"V/v phê duyệt đề án bảo vệ môi trường chi tiết hoạt động ""Mở rộng diện tích kho, bãi, nhà xưởng của nhà máy sản xuất đồ gỗ .."" tại KCN Thạnh Phú - Thiện Tân, huyện Vĩnh Cửu của Công ty TNHH Minh Thành.",2017-01-25T00:00:00,Thường,16
631182,V/v kết quả thực hiện chương trình bảo vệ môi trường năm 2016,2017-02-10T00:00:00,Thường,8
631183,KH tổ chức lớp bồi dưỡng kỹ năng lãnh đạo quản lý cấp phòng năm 2017 (không gửi văn bản giấy),2017-02-10T00:00:00,Thường,24
631184,"V/v đề nghị báo cáo tình hình xử lý tài liệu tồn đọng, tích đống (không gửi văn bản giấy)",2017-02-13T00:00:00,Thường,8
631185,V/v thực hiện KH 833/KH-UBND ngày 25/01/2017 (không gửi văn bản giấy),2017-02-13T00:00:00,Thường,8
631186,V/v triển khai thực hiện KH 8843/KH-UBND ngày 23/9/2016,2017-02-13T00:00:00,Thường,8
631187,V/v xin ý kiến góp ý dự thảo quyết định thành lập Hội đồng KH&CN cấp tỉnh nhiệm kỳ 2017-2021 và Quy chế tổ chức hoạt động của Hội đồng,2017-02-10T00:00:00,Thường,8
631188,V/v chấp thuận chủ trương điều chỉnh Giấy CNĐT dự án Trung tâm TMDV Vicom Biên Hòa của Công ty CP Đầu tư và phát triển Sinh Thái.,2017-02-13T00:00:00,Thường,8
631189,"V/v xử lý bồi thường, hỗ trợ cho bà Cao Thị Kim Tuyết thuộc dự án nạo vét suối Săn Máu tại Tp Biên Hòa.",2017-02-13T00:00:00,Thường,8
631190,"V/v chuyển nhượng quyền khai thác khoáng sản mỏ đá xây dựng Tân Cang 9, xã Tam Phước, Tp Biên Hòa.",2017-02-10T00:00:00,Thường,8
630253,"V/v lựa chọn những nội dung cầu đưa vào chương trình làm việc, đi cơ sở trong năm 2017 của tập thể Thường trực Tỉnh ủy.",2016-12-28T00:00:00,Thường,8
630254,"Kế hoạch Tổ chức các hoạt động văn hóa, thể thao, du lịch ""Mừng Đảng, mừng Xuân Đinh Dậu - 2017"".",2016-12-27T00:00:00,Thường,24
630255,"Kế hoạch đào tạo, bồi dưỡng cán bộ, công chức, viên chức cho hệ thống chính trị tỉnh Đồng Nai năm 2017.",2016-12-29T00:00:00,Thường,24
630256,Ban hành Bộ tiêu chí xã nông thôn mới giai đoạn 2016 - 2020 tỉnh Đồng Nai.,2016-12-26T00:00:00,Thường,16
630257,V/v hỗ trợ trong dịp Tết Nguyên đán Đinh Dậu năm 2017.,2016-12-28T00:00:00,Thường,16
630258,Đơn tố cáogd ông Mai Ngọc Ánh,2017-01-03T00:00:00,Thường,29
630259,Báo cáo kết quả thực hiện chương trình BVMT 2016,2017-01-03T00:00:00,Thường,5
630260,Báo cáo tiếp thu giải trình ý kiến đối với kế hoạch SDD 2017,2017-01-03T00:00:00,Thường,5
630261,Báo cáo tình hình thục hiện nhiệm vụ 2016. và phương hướng 2017,2017-01-03T00:00:00,Thường,5
630262,Báo cáo kết quả thực hiện nhiệm vụ tháng 01 và phương hướng tháng 02/2017,2017-01-03T00:00:00,Thường,5
630263,Báo cáo kết quả thực hiện công tác 2016 và phương hướng nhiệm vụ 2017,2017-01-03T00:00:00,Thường,5
630264,"Báo cáo công tác quản lý, sử dụng công trình đo đạc.",2017-01-03T00:00:00,Thường,5
630265,Tình hình tiến độ SDD các dự án xây dựng nhà ở..,2017-01-03T00:00:00,Thường,8
630266,Phúc đáp vb số 5985/STNMT-CCQLDD,2017-01-03T00:00:00,Thường,8
630267,Phúc đáp vb số 5984/STNMT-CCQLDD,2017-01-03T00:00:00,Thường,8
630268,Hỏi ý kiến v/v tách thửa đất trong vụ án bà Nguyễn Thị Thu Thúy///,2017-01-03T00:00:00,Thường,8
630269,Cấp lại GCNQSDD cho bà Lê Thị Mầu,2017-01-03T00:00:00,Thường,8
631491,"Xử phạt VPHC cơ sở chế biến lâm sản của ông Nguyễn Văn Hai, xã Tam Phước",2017-01-19T00:00:00,Thường,16
631492,"Công bố, công khai nội sung KH sử dụng đất 2017",2017-01-24T00:00:00,Thường,8
631493,Xin ý kiến góp ý đối với phương án mặt bằng tổng thể Trung tâm thương mại LK (trước ngày 16/02/2017: UBND TỈNH VÀ CÁC SỞ),2017-02-08T00:00:00,Thường,8
631494,"Thông báo Kết luận cuộc họp về thống nhất đề cương, dự toán quy hoạch chi tiết vùng nuôi thủy sản tập trung huyện Nhơn Trạch.",2017-01-03T00:00:00,Thường,18
631495,"V/v báo cáo tình hình thực hiện dịch vụ công trực tuyến mức độ 3,4 năm 2016 và đăng ký Danh mục dịch vụ công trực tuyến mức độ 3, 4 năm 2017 (gấp, không gửi VB giấy)",2017-01-23T00:00:00,Thường,8
631496,Hướng dẫn quản lý và sử dụng kinh phí Đào tạo nghề trình độ sơ cấp và đào tạo thường xuyên đối với người khuyết tật trên địa bàn tỉnh Đồng Nai gđ 2016-2020,2017-01-09T00:00:00,Thường,26
631497,"Tờ trình v/v đề nghị phê duyệt phương án đấu giá quyền sử dụng đất và ban hành Quyết định đấu giá quyền sử dụng đất 03 thửa đất tại xã An Hòa, thành phố Biên Hòa",2017-01-04T00:00:00,Thường,17
631498,góp ý hồ sơ quy hoạch chi tiết xây dựng tỷ lệ 1/500 Trang Trại chăn nuôi heo tại xã Xuân Thành huyện Xuân Lộc tỉnh Đồng Nai (VĂN BẢN GỬI HOÀN TOÀN ĐIỆN TỬ ),2017-01-04T00:00:00,Thường,6
631499,Kế hoạch tổ chức  các hoạt động chào mừng kỷ niệm 87 năm ngày thành lập Đảng,2017-01-05T00:00:00,Thường,24
631500,V/v tình hình tiếp nhận và xử lý rác thải sinh hoạt vận chuyển từ huyện Tân Phú và nha f máy xử lý rác thải ĐQ của công ty TNHH TM-XD Đa Lộc,2017-01-09T00:00:00,Thường,5
631683,V/v cho phép Công ty cổ phần Chăn nuôi An Phú Khánh  được gia hạn khai thác nước dưới đất.,2017-01-17T00:00:00,Thường,16
631684,"Xử phạt VPHC hộ chăn nuôi gia súc của bà Lê Thị Thúy, xã Phước Tân",2016-12-19T00:00:00,Thường,16
631685,Bồi thường hỗ trợ vườn cây cao su của công ty TNHH MTV Tổng công ty cao su Đồng nai đối với diện tích đất trong hành lang an toàn lưới điện và diện tích  ngoài hành lang an toàn lưới điện nhưng cay cao su có nguy cơ gãy đỗ ành hưởng đến an toàn lướ điện thuộc dự án đường dây 500Kv TTĐL Vỉnh Tân rẽ sông mây Tân Uyên,2017-01-16T00:00:00,Thường,8
631686,Xin chủ trương giao đất ở có thu tiền sử dụng đất và nọp 100% tiền đầu tư xây dựng cơ sở hạ tầng cho hộ Ông Phạm Thế Hùng đang sinh sống trên đất công ích Cụm công nghiệp Hưng Lộc tại Xã Hưng Lộc huyện Thống Nhất,2017-01-16T00:00:00,Thường,8
631687,"Báo cáo Kết quả thực hiện công tác thi đua, khen thưởng năm 2016",2017-01-20T00:00:00,Thường,8
631688,v/v báo cáo nhanh giá một số mặt hàng thiết yếu ngày 21/01/2017,2017-01-22T00:00:00,Thường,8
631689,Vv báo cáo về công tác đăng kí xác nhận đăng kí kế hoạch bảo vệ môi trường 2016,2017-01-13T00:00:00,Thường,8
631690,Vv xử lý đất đai thuộc dự án mở rộng đền Quốc tổ Hùng Vương phường Bình Đa,2017-01-09T00:00:00,Thường,8
631691,V/v điều chỉnh tên người mua nhà tại Điều 1 và Điều 5 Quyết định số 3946/QĐ.CT.UBT ngày 27/10/2003 của Chủ tịch UBND tỉnh Đồng Nai về việc phê duyệt giá bán nhà ở thuộc sở hữu nhà nước cho ông Vũ Bình Minh.,2017-01-23T00:00:00,Thường,16
631692,"V/v duyệt điều chỉnh cục bộ quy hoạch phân khu tỷ lê 1/2.000 phường Quyết Thắng, Tp Biên Hòa.",2017-01-23T00:00:00,Thường,16
631191,"V/v xác định vị trí đất để tính thu tiền thuê đất tại xã Phú Hội và xã Hiệp Phước, huyện Nhơn Trạch.",2017-02-10T00:00:00,Thường,8
631192,V/v xử lý hỗ trợ cho 03 hộ dân thuộc dự án Nhà máy xử lý rác thải - Giai đoạn 3 tại huyện Trảng Bom.,2017-02-13T00:00:00,Thường,8
631193,"V/v tham mưu văn bản cho UBND tỉnh báo cáo nội dung liên quan đến dự án Khu du lịch sinh thái Sơn Tiên và dự án Khu đô thị sinh thái kinh tế mở Long Hưng, Tp Biên Hòa.",2017-02-13T00:00:00,Thường,8
631194,V/v thực hiện ý kiến chỉ đạo của Thủ tướng Chính phủ tại Công văn số 11349/VPCP-V.I ngày 29/12/2016.,2017-02-10T00:00:00,Thường,8
631195,"V/v phê duyệt đơn giá thu tiền thuê đất để sản xuất kinh doanh tại phường Trảng Dài, thành phố Biên Hòa của Công ty TNHH Thánh Phong.",2017-02-13T00:00:00,Thường,16
631196,V/v tiếp tục hỗ trợ phát triển kinh tết tập thể trên địa bàn tỉnh.,2017-02-13T00:00:00,Thường,8
631197,V/v gia hạn thời gian hoàn trả số tiền tạm ứng của Quỹ Phát triển đất tỉnh để thực hiện Tiều dự án giải phóng mặt bằng và tái định cư dự án đường cao tốc Bến Lức - Long Thành.,2017-02-13T00:00:00,Thường,8
631198,V/v xử lý việc bàn giao mặt bằng thực hiện dự án xây dựng Thao trường huấn luyện LLVT huyện Long Thành.,2017-02-13T00:00:00,Thường,8
631199,"V/v tăng cường quản lý, bảo vệ các công trình thủy lợi trên địa bàn tỉnh.",2017-02-10T00:00:00,Thường,8
631200,V/v Trường bắn Quốc gia khu vực 3 tận thu đất làm vật liệu san lấp trong quá trình thực hiện dự án đào ao ngăn cách giữa Trường bắn với đất nhân dân.,2017-02-10T00:00:00,Thường,8
631201,"V/v quản lý, sử dụng đất Công ty TNHH MTV Lâm nghiệp La Ngà - Đồng Nai.",2017-02-10T00:00:00,Thường,8
630270,Đề nghị kí phụ lục hợp đồng thuê đất,2017-01-03T00:00:00,Thường,8
630271,Phối hợp tham mưu dự thảo kế hoạch của BCH Đảng bộ tỉnh triển khai thực hiện Nghị quyết 06-NQ/TW,2017-01-03T00:00:00,Thường,8
630272,Chuẩn bị nội dung thảo luận tại hội nghị tổng kết công tác dân vận..,2017-01-03T00:00:00,Thường,8
630273,Góp ý dự thảo kế hoạch ứng phó sự cố tràn dầu tại cảng Phú Đông,2017-01-03T00:00:00,Thường,8
630274,Tiếp nhận dự án nhà máy sản xuất và gia công các sản phẩm cấu kiện kim loại.,2017-01-03T00:00:00,Thường,8
630275,Lấy ý kiến góp ý dự thảo kế hoạch thực hiện Nghị quyết 06-NQ/TW,2017-01-03T00:00:00,Thường,8
630276,Báo cáo kết quả giải quyết xong vụ việc ông Lê Gắt,2017-01-03T00:00:00,Thường,8
630277,Quyết định phê duyệt thiết kế bản vẽ thi công và dự toán xây dựng công trình tiêu thoát nước cánh đồng Bàu Kiên.,2017-01-03T00:00:00,Thường,8
630278,Phúc đáp vb số 6235/STNMT-CCQLDD,2017-01-03T00:00:00,Thường,8
630279,Nội dung liên quan đến chương trình thực hiện XÂY dựng VB QPPL..,2017-01-03T00:00:00,Thường,8
630280,Góp ý dự thảo vb triển khai Nghị quyết 39,2017-01-03T00:00:00,Thường,8
630281,Thông báo kết quả hội thi tìm hiểu luật thi đua khen tthưởng,2017-01-03T00:00:00,Thường,8
630282,"Thông báo kết quả giao lưu văn hóa văn nghệ, thể thao",2017-01-03T00:00:00,Thường,8
630283,Góp ý dự thảo báo cáo tổng hợp nhiệm vụ quy hoạch bảo tồn đa dạng sinh học/,2017-01-03T00:00:00,Thường,8
630284,Thư ngỏ v/v tài trợ tặng quà tết cho hộ nghèo tết Đinh Dậu.,2017-01-03T00:00:00,Thường,8
630285,Báo cáo kết quả thực hiện những nội dung y/cầu tại BB thông báo ngày 15/11/2016,2017-01-03T00:00:00,Thường,8
630286,Ý kiến giải trình bb Thông báo kết quả ktra về BVMT..,2017-01-03T00:00:00,Thường,8
631501,Góp ý nội dung hồ sơ điều chỉnh tổng thể quy hoạch phân khu xây dựng tỷ lệ 1/2000 Khu công nghiệp long khánh thị xã long Khánh tỉnh Đồng Nai (văn bản gửi hoàn toàn điện tử ),2017-01-04T00:00:00,Thường,6
631502,"Xử phạt VPHC hộ chăn nuôi của ông bà Trần Văn Thái, phường Trảng Dài",2016-12-12T00:00:00,Thường,16
631503,"Xử phạt VPHC hộ chăn nuôi của ông bà Nguyễn Thị Lý, phường Trảng Dài",2016-12-12T00:00:00,Thường,16
631504,"V/v địa điểm đầu tư dự án khu dân cư tại thị trấn Trảng Bom, huyện Trảng Bom.",2017-01-10T00:00:00,Thường,8
631505,"V/v duyệt  điều chỉnh cục bộ quy hoạch chi tiết xây dựng tỷ lệ 1/500 khu dân cư phục vụ tái định cư phường Long Bình, Tp Biên Hòa.",2017-01-10T00:00:00,Thường,16
631506,"Xử phạt VPHC hộ chăn nuôi của ông bà Bùi Thị Chiên, xã Phước Tân",2016-11-30T00:00:00,Thường,16
631507,"Xử phạt VPHC về bảo vệ môi trường hộ chăn nuôi của ông Vũ Văn Đông, phường Long Bình",2016-12-09T00:00:00,Thường,16
631508,"Xử phạt VPHC về bảo vệ môi trường hộ chăn nuôi của bà Nguyễn Thị Hường, phường Long Bình",2016-12-09T00:00:00,Thường,16
631509,Xử phạt VPHC về bảo vệ môi trường hộ chăn nuôi ông Phạm Công Quang phường Long Bình,2016-12-09T00:00:00,Thường,16
631510,xử phạt về bảo vệ môi trường hộ chăn nuôi ông Đỗ Mạnh Hùng phường Long Bình,2016-12-09T00:00:00,Thường,16
631511,"Xử phạt VPHC về bảo vệ môi trường hộ chăn nuôi của Đặng Ngọc Tuyển, phường Long Bình",2016-12-09T00:00:00,Thường,16
631512,"Xử phạt VPHC công ty TNHH Vĩnh Phát của bà Nguyễn Thị Ngọc , xã Hóa An",2016-12-08T00:00:00,Thường,16
631513,Vv triển khai QĐ 4293/QĐ-UBND 19/12/2016 dự án tuyến đường nối Bùi Hữu Nghĩa đến Quốc lộ 1K,2017-01-06T00:00:00,Thường,8
631693,"V/v phê duyệt điều chỉnh tổng thể quy hoạch chi tiết xây dựng tỷ lệ 1/500 Khu dân cư the quy hoạch tại xã Long Tân và Phú Hội, huyện Nhơn Trạch. ( Cty CP Đầu tư PV 2).",2017-01-23T00:00:00,Thường,16
631694,"Kết quả kiểm tra, rà soát đất đai liên quan đến quốc phòng trên địa bàn huyện Thống Nhất",2017-01-23T00:00:00,Thường,5
631695,Giấy xác nhận đăng kí kế hoạch bảo vệ môi trường công ty TNHH bao bì Phúc Bình Long,2017-01-20T00:00:00,Thường,8
631696,V/v thay thế nhân sự tham gia các tổ chức phối hợp liên ngành,2017-01-20T00:00:00,Thường,8
631697,"Xử phạt VPHC cơ sở sản xuất của bà Nguyễn Thị Đinh, phường Tân Biên",2017-01-16T00:00:00,Thường,16
631698,Cưỡng chế thi hành quyết định xử phạt VPHC cơ sở inox của ông(bà) Lê Hải Âu phường Tân Phong,2017-01-19T00:00:00,Thường,16
631699,"Cưỡng chế thi hành quyết định xử phạt VPHC cơ sở sản xuất gốm của ông(bà) Nguyễn Thị Ngọc Lan, phường Tân Vạn",2017-01-19T00:00:00,Thường,16
631700,Kế hoạch phát động phong trào thi đua yêu nước năm 2017 của ngành Thanh tra tỉnh Đồng Nai.,2017-01-23T00:00:00,Thường,24
631701,"V/v xử lý hồ sơ dự án đầu tư điểm du lịch sinh thái do Cty TNHH Kinh doanh nhà Khang Phát Hưng đề nghị tại xã Phú Hội, huyện Nhơn Trạch",2017-01-24T00:00:00,Thường,8
631702,Góp ý dự thảo cập nhật kế hoạch hành động ứng phó với biến đổi khí hậu đến năm 2020,2017-01-24T00:00:00,Thường,8
631703,V/v cho phép Hộ kinh doanh Chềnh Lỷ Ốn   được hành nghề khoan ước dưới đất.,2017-01-24T00:00:00,Thường,16
631704,V/v cho phép Hộ kinh doanh Nguyễn Thị Thúy Nga  được hành nghề khoan nước dưới đất.,2017-01-24T00:00:00,Thường,16
631202,V/v Công ty cổ phần đầu tư xây dựng và vật liệu Đồng Nai thăm dò độ sâu mỏ Tân Cang 5.,2017-02-10T00:00:00,Thường,8
631203,"V/v góp ý dự thảo Đề án ""Xây dựng cơ sở dữ liệu quốc gia về quan trắc tài nguyên và môi trường"".",2017-02-10T00:00:00,Thường,8
631204,V/v tham mưu điều chỉnh thông báo thu hồi đất.,2017-02-10T00:00:00,Thường,8
631205,V/v tham mưu xử lý đề nghị thay đổi vị trí quy hoạch bãi lái xe thiết giáp.,2017-02-10T00:00:00,Thường,8
631206,V/v triển khai thực hiện Thông tư số 332/2016/TT-BTC ngày 26/12/2016.,2017-02-10T00:00:00,Thường,8
631207,V/v UBND huyện Cẩm Mỹ  đề nghị gia hạn cải tạo tận thu vật liệu san lấp của Công ty TNHH Xây dựng Long Trường Thành.,2017-02-10T00:00:00,Thường,8
631208,V/v triển khai thực hiện Thông tư số 333/2016/TT-BTC ngày 26/12/2016.,2017-02-10T00:00:00,Thường,8
631209,V/v điều chỉnh Quyết định số 4090/QĐ-UBND ngày 02/12/2016 của UBND tỉnh Đồng Nai.,2017-02-13T00:00:00,Thường,16
631210,Về việc đề nghị cấp giấy chứng nhận quyền sử dụng đất cho Khu Bảo tồn thiên nhiên - Văn hóa Đồng Nai,2017-02-13T00:00:00,Thường,8
631211,Vv triển khai thực hiện niêm yết công khai danh sách các nguồn nước phải lập hành lang bảo vệ,2017-02-08T00:00:00,Thường,8
631212,"Vv xử lý đơn của ông Dương Văn Khánh, huyện Long Thành",2017-02-08T00:00:00,Thường,8
631213,Vv báo cáo tiến độ thực hiện CV 158 6/1/2017 của UBND tỉnh,2017-02-03T00:00:00,Thường,8
631214,"V/v TTĐĐ đầu tư điểm du lịch sinh thái Đối Mồ Côi tại xã Phú Hội - xã Long Tân, huyện Nhơn Trạch",2017-01-20T00:00:00,Thường,8
631215,Vv các trường hợp dự án đầu tư trên địa bàn TP phải báo cáo Ban thường vụ Thành ủy,2017-02-08T00:00:00,Thường,8
630287,Chuyển trả kinh phí thẩm định dự án đường cao tốc Bến Lức-Long Thành,2017-01-03T00:00:00,Thường,8
630288,Khấu trừ tiền bồi thường,2017-01-03T00:00:00,Thường,8
630289,Kiên nhgị hỗ trợ khác và hỗ trợ các trường hợp xây dựng nhà...,2017-01-03T00:00:00,Thường,8
630290,Xem xét cho công ty khai thác nước dưới đất,2017-01-03T00:00:00,Thường,8
630291,"Hỗ trợ thủ tục điện, internet vận hành trạm quan trắc",2017-01-03T00:00:00,Thường,8
630292,"Lập kế hoạch lắp đặt hệ thống quan trắc tự động nước thải,..",2017-01-03T00:00:00,Thường,8
630293,Tờ trình phê duyệt kết quả nhiệm vụ xây dựng sổ tay môi trường,2017-01-03T00:00:00,Thường,17
630294,Tờ trình v/v phê duyệt kết quả nhiệm vụ xây dựng báo cáo chuyên đề về môi trường..,2017-01-03T00:00:00,Thường,17
630295,Quyết định phê duyệt danh sách các nguồn nước thải lập hành lang bảo vệ trên địa bàn tỉnh,2017-01-03T00:00:00,Thường,16
630296,Thông báo v/v chuyển về trụ sở lv của Ban dân tộc,2017-01-03T00:00:00,Thường,18
630297,Thông báo kết quả ktra việc thực hiện các công trình BVMT..,2017-01-03T00:00:00,Thường,18
630298,Thông báo kết quả ktra việc thực hiện các công trình BVMT..,2017-01-03T00:00:00,Thường,18
630299,"Thông tư quy định về trang phục, phù hiệu, biểu hiện của Thanh tra viên..",2017-01-03T00:00:00,Thường,19
631327,Báo cáo kết quả công tác TNMT tháng 02 và phương hướng nhiệm vụ tháng 3/2017,2017-02-13T00:00:00,Thường,5
631328,Báo cáo về các chỉ tiêu môi trường tại KHu bảo tồn,2017-02-13T00:00:00,Thường,5
631329,Báo cáo kết quả 3 năm thực hiện Nghị quyết 35..,2017-02-13T00:00:00,Thường,5
631330,Kế thừa báo cáo đánh giá tác động môi trường,2017-02-13T00:00:00,Thường,8
631331,Rà soát hiện trạng quỹ đất đang quản lý,2017-02-13T00:00:00,Thường,8
631514,Giấy xác nhận hoàn thành công trình BVMT cty Dae Myung,2016-12-30T00:00:00,Thường,8
631515,Chấp thuận tiếp tục sử dụng Quyết định phê duyệt ĐTM cty Dae Myung,2016-12-30T00:00:00,Thường,8
631516,Vv góp ý việc công ty cổ phần Đầu tư Phú Cường đề nghị lập dự án đầu tư tại khu đất Bệnh viện đa khoa Đồng Nai xũ phường Qu yết Thắng,2017-01-10T00:00:00,Thường,8
631517,Vv báo cáo xin ý kiến về công tác quản lý nhà nước về đất đai,2017-01-10T00:00:00,Thường,8
631518,"V/v duyệt điều chỉnh cục bộ quy hoạch chi tiết xây dựng tỷ lệ 1/500 Khu dân cư khu phố 3 phường Long Bình Tân, Tp Biên Hòa",2017-01-11T00:00:00,Thường,16
631519,"Xử phạt VPHC cơ sở 98 của bà Nguyễn Hữu Thanh Vân , phường Thống Nhất",2016-12-08T00:00:00,Thường,16
631520,"Xử phạt VPHC về bảo vệ môi trường hộ chăn nuôi của ông bà Nguyễn Thị Trang, phường Long Bình",2016-12-09T00:00:00,Thường,16
631521,"Thông báo kết luận V/v đánh giá kết quả triển khai thực hiện xác lập và phát triển chuỗi rau, quả, thịt tại các chợ thí điểm và triển khai nhan rộng toàn khu vực bán thực phẩm an toàn tại các chợ trên địa bàn huyện Vĩnh Cửu.",2017-01-10T00:00:00,Thường,8
631522,"Xử phạt VPHC về bảo vệ môi trường hộ chăn nuôi của ông bà Đỗ Viết Cường, phường Long Bình",2016-12-09T00:00:00,Thường,16
631523,"Xử phạt VPHC về bảo vệ môi trường hộ chăn nuôi của ông Ngô Văn Đăng, phường Long Bình",2016-12-09T00:00:00,Thường,16
631524,"Xử phạt VPHC về bảo vệ môi trường hộ chăn nuôi của ông bà Hoàng Thị Quyết, phường Long Bình",2016-12-09T00:00:00,Thường,16
631525,Xử phạt về bảo vệ môi trường hộ chăn nuôi của ông Trịnh Đình Sơn phường Long Bình,2016-12-09T00:00:00,Thường,16
631705,V/v cho phép Công ty TNHH MTV Châu Phúc Thịnh  được khai thác  nước dưới đất.,2017-01-24T00:00:00,Thường,16
631706,V/v cho phép Trại bò Vũ Ngọc  được khai thác  nước dưới đất.,2017-01-24T00:00:00,Thường,16
631707,"V/v cho phép Hộ kinh doanh Nguyễn Văn Mà được khai thác, sử dụng nước dưới đất.",2017-01-24T00:00:00,Thường,16
631708,"V/v phê duyệt báo cáo đánh giá tác động môi trường dự án "" xây dựng trang trại chăn  nuôi heo nái ... của Hộ kinh doanh Thu Hiền.",2017-01-24T00:00:00,Thường,16
631709,"V/v cho phép Công ty cổ phần cấp nước Đồng Nai được khai thác, sử dụng nước dưới đất.",2017-01-24T00:00:00,Thường,16
631710,V/v cho phép Công ty cổ phần Cấp nước Đồng Nai được khai thác nước dưới đất.,2017-01-24T00:00:00,Thường,16
631711,"V/v phê duyệt báo cáo đánh giá tác động môi trường dự án "" xây dựng trang trại chăn  nuôi heo thịt.. của ông Lê Tiến Trung.",2017-01-24T00:00:00,Thường,16
631712,"V/v phê duyệt báo cáo đánh giá tác động môi trường dự án "" xây dựng trang trại chăn nuôi gà thịt với .. "" của Công ty TNHH Xây dựng Bảo Thiên Phúc.",2017-01-24T00:00:00,Thường,16
631713,Giay xác nhận đăng ký kế hoạch bảo vệ môi trường,2017-01-20T00:00:00,Thường,16
631714,"V/v TTĐĐ dự án đầu tư công trình cấp nước sạch sinh hoạt tại xã Xuân Lập, Tx Long Khánh",2017-01-24T00:00:00,Thường,8
631715,"thẩm định phương án bổ sung chênh lệch bồi thường, hỗ trợ và tái định cư để thực hiện dự án đầu tư mở rộng hệ thống cấp nước Thiện Tân (giai đoạn 2), tại xã Hố Nai 3, huyện Trảng Bom (bổ sung)",2017-01-24T00:00:00,Thường,8
631716,V/v cho phép Hộ kinh doanh Trần Mỹ Tú được hàng nghề khoan nước dưới đất.,2017-01-24T00:00:00,Thường,16
631216,"V/v phát động thi đua yêu nước hoàn thành xuất sắc các chỉ tiêu, nhiệm vụ năm 2017",2017-02-09T00:00:00,Thường,8
631217,tình hình thực hiện quyết định số 1216/QĐ-Ttg ngày 05/9/2012 và quyết định số 166/QĐ-TTg ngày 21/01/2014 của Tủ tướng chính phủ,2017-02-09T00:00:00,Thường,8
